1305299,BEOGRAD,BARAJEVO,"20.11.2020,21:00",20.41821,44.57376,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1299968,BEOGRAD,GROCKA,"27.09.2020,06:25",20.70731,44.68235,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1278370,BEOGRAD,LAZAREVAC,"09.01.2020,15:45",20.292805,44.506319,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1278888,BEOGRAD,LAZAREVAC,"19.01.2020,11:30",20.321664,44.518553,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e duž kolovoza u smeru kretanja vozila
1281818,BEOGRAD,LAZAREVAC,"22.02.2020,15:15",20.265142,44.423102,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1283422,BEOGRAD,LAZAREVAC,"13.03.2020,07:00",20.25792,44.40772,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1285935,BEOGRAD,LAZAREVAC,"28.04.2020,17:00",20.27355,44.4519,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1288262,BEOGRAD,LAZAREVAC,"21.05.2020,20:47",20.231335,44.377195,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgode sa u?eš?em šinskog i drumskog vozila
1288558,BEOGRAD,LAZAREVAC,"01.06.2020,05:15",20.252388,44.407014,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1289298,BEOGRAD,LAZAREVAC,"09.06.2020,18:15",20.29852,44.535518,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka preko kolovoza, van raskrsnice, bez skretanja vozila"
1283625,BEOGRAD,LAZAREVAC,"13.06.2020,02:30",20.3798,44.39522,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1281027,BEOGRAD,NOVI BEOGRAD,"12.02.2020,18:45",20.430474,44.820785,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna , u raskrsnici, bez skretanja vozila"
1282193,BEOGRAD,NOVI BEOGRAD,"28.02.2020,08:25",20.402254,44.800463,Sa poginulim,SN SA PEŠACIMA,"Pešak stoji ili se kre?e, sa kretanjem vozila unazad"
1287005,BEOGRAD,NOVI BEOGRAD,"13.05.2020,11:00",20.415689,44.811388,Sa poginulim,SN SA PEŠACIMA,"Pešak stoji ili se kre?e, sa kretanjem vozila unazad"
1295981,BEOGRAD,NOVI BEOGRAD,"21.08.2020,19:15",20.383191,44.809522,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1299120,BEOGRAD,NOVI BEOGRAD,"19.09.2020,13:00",20.4159739,44.8070268,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1300054,BEOGRAD,NOVI BEOGRAD,"26.09.2020,05:15",20.41234,44.82761,Sa poginulim,SN SA PEŠACIMA,"Pešak stoji ili se kre?e, sa kretanjem vozila unazad"
1299930,BEOGRAD,NOVI BEOGRAD,"30.09.2020,17:10",20.38248,44.79929,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, u raskrsnici, bez skretanja vozila"
1308345,BEOGRAD,NOVI BEOGRAD,"18.12.2020,10:45",20.376248,44.804268,Sa poginulim,SN SA PEŠACIMA,"Pešak stoji ili se kre?e, sa kretanjem vozila unazad"
1277931,BEOGRAD,OBRENOVAC,"08.01.2020,15:15",20.23994,44.65055,Sa poginulim,SN SA PEŠACIMA,Pešak – ostale situacije
1287438,BEOGRAD,OBRENOVAC,"12.05.2020,20:50",20.175857,44.624627,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1291068,BEOGRAD,OBRENOVAC,"24.06.2020,08:50",20.203681,44.660469,Sa poginulim,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1292361,BEOGRAD,OBRENOVAC,"11.07.2020,21:30",20.273439,44.636192,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e duž kolovoza u smeru kretanja vozila
1295331,BEOGRAD,OBRENOVAC,"13.08.2020,09:00",20.145376,44.595737,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1303716,BEOGRAD,OBRENOVAC,"29.10.2020,13:00",20.140394,44.538337,Sa poginulim,SN SA JEDNIM VOZILOM,"Nezgoda sa jednim vozilom bez prepreka na kolovozu na nepoznat, nespecificiran na?in"
1282428,BEOGRAD,PALILULA,"01.03.2020,23:50",20.574329,44.862258,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1297935,BEOGRAD,PALILULA,"07.09.2020,15:00",20.54049,44.816767,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, polukružno okretanje ispred drugog vozila"
1299151,BEOGRAD,PALILULA,"10.09.2020,14:20",20.4058,44.889617,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1302423,BEOGRAD,PALILULA,"03.10.2020,16:50",20.496883,44.813888,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1281457,BEOGRAD,RAKOVICA,"14.02.2020,13:00",20.44184,44.71766,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1286652,BEOGRAD,RAKOVICA,"10.05.2020,00:20",20.432093,44.746438,Sa poginulim,SN SA PEŠACIMA,Pešak stoji na kolovozu
1286652,BEOGRAD,RAKOVICA,"10.05.2020,00:20",20.432093,44.746438,Sa poginulim,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa leve strane kolovoza
1286652,BEOGRAD,RAKOVICA,"10.05.2020,00:20",20.432093,44.746438,Sa poginulim,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1287418,BEOGRAD,RAKOVICA,"11.05.2020,07:45",20.454347,44.722711,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1290519,BEOGRAD,RAKOVICA,"22.06.2020,21:00",20.421233,44.721661,Sa poginulim,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1290519,BEOGRAD,RAKOVICA,"22.06.2020,21:00",20.421233,44.721661,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1292107,BEOGRAD,RAKOVICA,"03.07.2020,18:45",20.41947,44.73737,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje ulevo i uz nailazak vozila sleva
1294391,BEOGRAD,RAKOVICA,"29.07.2020,11:45",20.4633605,44.7379678,Sa poginulim,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1294391,BEOGRAD,RAKOVICA,"29.07.2020,11:45",20.4633605,44.7379678,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1294391,BEOGRAD,RAKOVICA,"29.07.2020,11:45",20.4633605,44.7379678,Sa poginulim,SN SA PEŠACIMA,Pešak zaustavljen na trotoaru ili biciklisti?koj stazi
1297691,BEOGRAD,RAKOVICA,"01.09.2020,01:00",20.46329,44.73896,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1290172,BEOGRAD,SAVSKI VENAC,"18.06.2020,05:50",20.460313,44.805783,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1284866,BEOGRAD,SOPOT,"01.04.2020,16:40",20.520652,44.565025,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1279085,BEOGRAD,STARI GRAD,"22.01.2020,14:30",20.472446,44.81968,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1279686,BEOGRAD,STARI GRAD,"25.01.2020,15:30",20.466805,44.824919,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1286369,BEOGRAD,STARI GRAD,"05.05.2020,18:00",20.467124,44.816718,Sa poginulim,SN SA PEŠACIMA,Pešak – ostale situacije
1280080,BEOGRAD,SUR?IN,"01.02.2020,20:10",20.21116,44.77922,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1283792,BEOGRAD,SUR?IN,"18.03.2020,00:15",20.249737,44.843068,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje
1292171,BEOGRAD,SUR?IN,"07.07.2020,19:00",20.271684,44.773677,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje
1292990,BEOGRAD,SUR?IN,"19.07.2020,21:28",20.24027,44.72665,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje
1298014,BEOGRAD,SUR?IN,"09.09.2020,07:30",20.218166,44.842459,Sa poginulim,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1299220,BEOGRAD,SUR?IN,"18.09.2020,16:30",20.210697,44.819901,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje udesno – ?eoni sudar sa vozilom koje nailazi zdesna
1301600,BEOGRAD,SUR?IN,"15.10.2020,18:30",20.258308,44.756106,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1308148,BEOGRAD,SUR?IN,"25.12.2020,16:50",20.237728,44.834045,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1308739,BEOGRAD,SUR?IN,"28.12.2020,22:00",20.257797,44.801742,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgode sa u?eš?em jednog vozila i životinja
1300726,BEOGRAD,VOŽDOVAC,"04.10.2020,13:45",20.522758,44.682597,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1303463,BEOGRAD,VOŽDOVAC,"01.11.2020,16:00",20.498302,44.721601,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1298316,BEOGRAD,VRA?AR,"10.09.2020,11:15",20.4663121,44.801739,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1307993,BEOGRAD,VRA?AR,"24.12.2020,12:15",20.466081,44.793011,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e na trotoaru ili biciklisti?koj stazi
1278659,BEOGRAD,ZEMUN,"17.01.2020,23:20",20.21514,44.88568,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1280971,BEOGRAD,ZEMUN,"12.02.2020,04:10",20.390975,44.853559,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1282620,BEOGRAD,ZEMUN,"03.03.2020,18:50",20.362174,44.853598,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1287221,BEOGRAD,ZEMUN,"16.05.2020,10:20",20.37068,44.85784,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, sa skretanjem vozila udesno, u raskrsnici"
1289137,BEOGRAD,ZEMUN,"08.06.2020,05:05",20.246794,44.925385,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1291778,BEOGRAD,ZEMUN,"03.07.2020,06:20",20.305363,44.890827,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
