1253509,BEOGRAD,BARAJEVO,"06.05.2019,12:30",20.362298,44.614625,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1265150,BEOGRAD,BARAJEVO,"09.09.2019,17:20",20.297278,44.591449,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1266937,BEOGRAD,BARAJEVO,"27.09.2019,17:15",20.413456,44.553235,Sa poginulim,SN SA PEŠACIMA,Pešak – ostale situacije
1275283,BEOGRAD,BARAJEVO,"17.12.2019,16:45",20.330041,44.58172,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1246178,BEOGRAD,GROCKA,"24.02.2019,20:00",20.610525,44.67629,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1252789,BEOGRAD,GROCKA,"12.05.2019,00:10",20.72748,44.5933,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1253203,BEOGRAD,GROCKA,"16.05.2019,20:30",20.637962,44.63086,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa u?eš?em najmanje dva vozila bez skretanja (bez podataka o smeru)
1253203,BEOGRAD,GROCKA,"16.05.2019,20:30",20.637962,44.63086,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1256081,BEOGRAD,GROCKA,"14.06.2019,18:45",20.592049,44.644268,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1262532,BEOGRAD,GROCKA,"16.08.2019,05:30",20.642008,44.614802,Sa poginulim,SN SA PEŠACIMA,Pešak – ostale situacije
1270813,BEOGRAD,GROCKA,"04.11.2019,09:35",20.575913,44.727689,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1247188,BEOGRAD,LAZAREVAC,"13.03.2019,13:55",20.294752,44.512657,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1256123,BEOGRAD,LAZAREVAC,"15.06.2019,04:00",20.26467,44.43411,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1261900,BEOGRAD,LAZAREVAC,"09.08.2019,01:00",20.21168,44.33742,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje ulevo i uz nailazak vozila zdesna
1266150,BEOGRAD,LAZAREVAC,"22.09.2019,14:00",20.38226,44.3503,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1273949,BEOGRAD,LAZAREVAC,"29.11.2019,21:25",20.28409,44.48222,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1240852,BEOGRAD,MLADENOVAC,"02.01.2019,14:20",20.65746,44.49014,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e duž kolovoza suprotno od smera kretanja vozila
1241391,BEOGRAD,MLADENOVAC,"04.01.2019,14:20",20.65415,44.46872,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1250906,BEOGRAD,MLADENOVAC,"22.04.2019,04:15",20.73635,44.43523,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1260517,BEOGRAD,MLADENOVAC,"27.07.2019,02:20",20.667387,44.466705,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1267759,BEOGRAD,MLADENOVAC,"06.10.2019,17:40",20.69361,44.4357,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1257943,BEOGRAD,NOVI BEOGRAD,"29.06.2019,21:20",20.411025,44.830379,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1259880,BEOGRAD,NOVI BEOGRAD,"19.07.2019,12:35",20.37212,44.79808,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1266933,BEOGRAD,NOVI BEOGRAD,"28.09.2019,00:20",20.36278,44.829743,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sudar pri uporednoj vožnji
1274404,BEOGRAD,NOVI BEOGRAD,"06.12.2019,17:35",20.412996,44.817439,Sa poginulim,SN SA PEŠACIMA,Pešak zaustavljen na trotoaru ili biciklisti?koj stazi
1276029,BEOGRAD,NOVI BEOGRAD,"18.12.2019,19:20",20.374655,44.79312,Sa poginulim,SN SA PEŠACIMA,Pešak – ostale situacije
1256121,BEOGRAD,OBRENOVAC,"12.06.2019,20:58",20.14732,44.5576,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1256173,BEOGRAD,OBRENOVAC,"14.06.2019,14:05",20.10694,44.65592,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1256762,BEOGRAD,OBRENOVAC,"20.06.2019,14:05",20.20434,44.65941,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1263449,BEOGRAD,OBRENOVAC,"23.08.2019,22:45",20.170973,44.620161,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostali sudari sa najmanje dva vozila koja se kre?u u istom smeru – ostalo
1265916,BEOGRAD,OBRENOVAC,"19.09.2019,17:15",20.091886,44.632848,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1271931,BEOGRAD,OBRENOVAC,"09.11.2019,12:00",20.0337,44.67244,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa u?eš?em najmanje dva vozila bez skretanja (bez podataka o smeru)
1273932,BEOGRAD,OBRENOVAC,"20.11.2019,16:30",20.17911,44.62884,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1275635,BEOGRAD,OBRENOVAC,"02.12.2019,01:30",20.136502,44.646253,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1242159,BEOGRAD,PALILULA,"17.01.2019,16:55",20.51054,44.88446,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1249066,BEOGRAD,PALILULA,"02.04.2019,20:30",20.43956,44.90188,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1251292,BEOGRAD,PALILULA,"25.04.2019,19:55",20.46218,45.00235,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1257007,BEOGRAD,PALILULA,"22.06.2019,15:00",20.47281,44.9105,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje
1258443,BEOGRAD,PALILULA,"05.07.2019,22:15",20.50874,44.911891,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1258443,BEOGRAD,PALILULA,"05.07.2019,22:15",20.50874,44.911891,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom i prevrtanjem
1258791,BEOGRAD,PALILULA,"09.07.2019,09:45",20.40015,45.02,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
