1514677,JAGODINA,PARA?IN,"28.02.2025,15:30",21.508256,43.863304,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1526056,JAGODINA,PARA?IN,"24.05.2025,21:20",21.426745,43.773367,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje,,,,,
1526378,JAGODINA,PARA?IN,"27.05.2025,10:15",21.412852,43.853314,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja",,,,,
1528372,JAGODINA,PARA?IN,"10.06.2025,18:00",21.321825,43.835748,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgode sa jednim vozilom u raskrsnici ili na petlji,,,,,
1529380,JAGODINA,PARA?IN,"19.06.2025,09:15",21.406058,43.857736,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila",,,,,
1533782,JAGODINA,PARA?IN,"19.07.2025,17:50",21.4139333,43.8474832,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka preko kolovoza, u ili van raskrsnice, bez skretanja vozila",,,,,
1527061,JAGODINA,SVILAJNAC,"31.05.2025,21:13",21.205015,44.230527,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje,,,,,
1510598,KIKINDA,ADA,"28.01.2025,17:50",20.12049545,45.80505739,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – preticanje,,,,,
1527461,KIKINDA,KIKINDA,"03.06.2025,17:40",20.422814,45.678475,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje,,,,,
1510114,KRAGUJEVAC,ARAN?ELOVAC,"24.01.2025,06:00",20.598825,44.317489,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje,,,,,
1522751,KRAGUJEVAC,ARAN?ELOVAC,"02.05.2025,00:40",20.493707,44.29568,Sa poginulim,SN SA PEŠACIMA,Pešak – ostale situacije,,,,,
1508632,KRAGUJEVAC,KRAGUJEVAC,"12.01.2025,20:15",20.820881,44.125226,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e duž kolovoza u smeru kretanja vozila,,,,,
1508596,KRAGUJEVAC,KRAGUJEVAC,"12.01.2025,07:35",20.891706,44.022322,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu,,,,,
1517293,KRAGUJEVAC,KRAGUJEVAC,"20.03.2025,16:58",20.910301,44.020015,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, u raskrsnici, bez skretanja vozila",,,,,
1531674,KRAGUJEVAC,KRAGUJEVAC,"05.07.2025,18:50",20.835483,44.052693,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu,,,,,
1532862,KRAGUJEVAC,KRAGUJEVAC,"14.07.2025,13:20",20.774097,44.136555,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu,,,,,
1527621,KRAGUJEVAC,RA?A,"04.06.2025,22:00",20.933637,44.193301,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom i prevrtanjem,,,,,
1524025,KRAGUJEVAC,TOPOLA,"11.05.2025,15:20",20.692718,44.267397,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu,,,,,
1528460,KRAGUJEVAC,TOPOLA,"11.06.2025,06:00",20.674854,44.226801,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, sudar u sustizanju",,,,,
1507960,KRALJEVO,KRALJEVO,"06.01.2025,12:20",20.767191,43.699225,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1512975,KRALJEVO,KRALJEVO,"14.02.2025,22:20",20.891058,43.682015,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini,,,,,
1528895,KRALJEVO,KRALJEVO,"15.06.2025,03:55",20.852952,43.74981,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu,,,,,
1529402,KRALJEVO,KRALJEVO,"16.06.2025,01:20",20.634107,43.766605,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini,,,,,
1530847,KRALJEVO,KRALJEVO,"30.06.2025,22:30",20.683255,43.723403,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini,,,,,
1532705,KRALJEVO,KRALJEVO,"13.07.2025,11:45",20.805382,43.760523,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje,,,,,
1510102,KRALJEVO,RAŠKA,"13.01.2025,15:20",20.753003,43.387546,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu,,,,,
1527562,KRALJEVO,VRNJA?KA BANJA,"04.06.2025,16:20",20.90318894,43.61977334,Sa poginulim,SN SA PEŠACIMA,Pešak se na trotoaru ili biciklisti?koj stazi kre?e u smeru kretanja vozila,,,,,
1517403,KRUŠEVAC,BRUS,"21.03.2025,12:50",20.978388,43.345681,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila,,,,,
1514191,KRUŠEVAC,KRUŠEVAC,"25.02.2025,18:30",21.536392,43.606546,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu,,,,,
1517620,KRUŠEVAC,KRUŠEVAC,"22.03.2025,10:22",21.293568,43.499904,Sa poginulim,SN SA PEŠACIMA,Pešak stoji na kolovozu,,,,,
1529512,KRUŠEVAC,KRUŠEVAC,"20.06.2025,12:10",21.52323,43.457827,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu,,,,,
1530131,KRUŠEVAC,KRUŠEVAC,"25.06.2025,17:55",21.324901,43.539318,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka preko kolovoza, van raskrsnice, bez skretanja vozila",,,,,
1532125,KRUŠEVAC,KRUŠEVAC,"09.07.2025,05:25",21.377193,43.543313,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja,,,,,
1526338,KRUŠEVAC,VARVARIN,"25.05.2025,00:20",21.362671,43.663245,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini,,,,,
1514809,KRUŠEVAC,?I?EVAC,"02.03.2025,01:10",21.440991,43.719679,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila",,,,,
1517077,KRUŠEVAC,?I?EVAC,"18.03.2025,19:10",21.40988,43.680028,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgode sa u?eš?em jednog vozila na mestu na kome se izvode radovi na putu,,,,,
1517077,KRUŠEVAC,?I?EVAC,"18.03.2025,19:10",21.40988,43.680028,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu,,,,,
1529434,LESKOVAC,BOJNIK,"07.06.2025,13:05",21.75563,43.032589,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini,,,,,
1530653,LESKOVAC,LEBANE,"29.06.2025,23:40",21.829998,42.951445,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje,,,,,
1517556,LESKOVAC,LESKOVAC,"22.03.2025,17:50",22.120703,42.912912,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom i prevrtanjem,,,,,
1519925,LESKOVAC,LESKOVAC,"09.04.2025,17:20",21.908581,42.997362,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila,,,,,
1525017,LESKOVAC,LESKOVAC,"17.05.2025,15:30",21.902117,42.998949,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz polukružno okretanje ispred drugog vozila,,,,,
1529744,LESKOVAC,LESKOVAC,"22.06.2025,17:30",21.907279,42.979384,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje,,,,,
1510222,NIŠ,ALEKSINAC,"24.01.2025,18:25",21.6615502,43.6581532,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1518099,NIŠ,ALEKSINAC,"26.03.2025,06:00",21.6959907,43.6223497,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom i prevrtanjem,,,,,
1522078,NIŠ,ALEKSINAC,"27.04.2025,13:10",21.71048,43.53415,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila",,,,,
1508361,NIŠ,DOLJEVAC,"09.01.2025,10:15",21.817041,43.21279,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e duž kolovoza suprotno od smera kretanja vozila,,,,,
1511494,NIŠ,MEROŠINA,"03.02.2025,13:55",21.65211527,43.25517188,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje ulevo i uz nailazak vozila sleva,,,,,
1513447,NIŠ,NIŠ,"18.02.2025,16:20",21.869574,43.303851,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1527263,NIŠ,NIŠ,"10.05.2025,13:25",21.894564,43.315893,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila",,,,,
1526945,NIŠ,NIŠ,"17.05.2025,21:55",21.83756,43.309391,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1528229,NIŠ,NIŠ,"10.06.2025,00:20",22.034753,43.34243,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1534770,NOVI PAZAR,NOVI PAZAR,"04.07.2025,20:20",20.526031,43.147733,Sa poginulim,SN SA PEŠACIMA,"Pešak stoji ili se kre?e, sa kretanjem vozila unazad",,,,,
1532977,NOVI PAZAR,TUTIN,"16.06.2025,13:40",20.350013,42.951767,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu,,,,,
1517400,NOVI SAD,BA?KA PALANKA,"21.03.2025,09:10",19.427248,45.289812,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1520657,NOVI SAD,BA?KA PALANKA,"15.04.2025,16:55",19.538979,45.271173,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1530305,NOVI SAD,BA?KI PETROVAC,"26.06.2025,12:50",19.586623,45.377495,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja,,,,,
1519532,NOVI SAD,BE?EJ,"06.04.2025,12:50",20.02517,45.575756,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1510254,NOVI SAD,NOVI SAD,"24.01.2025,22:25",19.917537,45.306219,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, u raskrsnici, bez skretanja vozila",,,,,
1511824,NOVI SAD,NOVI SAD,"06.02.2025,14:09",19.955885,45.293913,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, sudar u sustizanju",,,,,
1513556,NOVI SAD,NOVI SAD,"20.02.2025,13:28",19.830842,45.299598,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e na trotoaru ili biciklisti?koj stazi,,,,,
1515771,NOVI SAD,NOVI SAD,"08.03.2025,05:50",19.960222,45.292195,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje,,,,,
1518586,NOVI SAD,NOVI SAD,"30.03.2025,15:25",19.731055,45.296497,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu,,,,,
1522740,NOVI SAD,NOVI SAD,"01.05.2025,21:42",19.861086,45.228376,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila",,,,,
1525550,NOVI SAD,NOVI SAD,"21.05.2025,04:05",19.854499,45.214478,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar,,,,,
1527252,NOVI SAD,NOVI SAD,"02.06.2025,14:40",19.737553,45.44106,Sa poginulim,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom,,,,,
1528588,NOVI SAD,NOVI SAD,"12.06.2025,12:50",19.677165,45.272439,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja,,,,,
