1120424,BEOGRAD,BARAJEVO,"10.02.2016,12:00",20.36272,44.61512,Sa poginulim,SN SA PEŠACIMA,Pešak – ostale situacije
1131399,BEOGRAD,BARAJEVO,"04.05.2016,12:00",20.40361,44.63515,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1134910,BEOGRAD,BARAJEVO,"31.05.2016,15:15",20.41218,44.63684,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1141039,BEOGRAD,BARAJEVO,"14.07.2016,00:10",20.4098,44.62715,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1141024,BEOGRAD,BARAJEVO,"17.07.2016,23:40",20.34787,44.59243,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1149717,BEOGRAD,BARAJEVO,"22.09.2016,13:20",20.361403,44.613482,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila"
1157467,BEOGRAD,BARAJEVO,"21.11.2016,16:45",20.36911,44.62237,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1115877,BEOGRAD,?UKARICA,"04.01.2016,21:00",20.40015,44.74921,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1117078,BEOGRAD,?UKARICA,"11.01.2016,10:30",20.32139,44.74072,Sa poginulim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1130603,BEOGRAD,?UKARICA,"27.04.2016,16:30",20.41583,44.64591,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1133017,BEOGRAD,?UKARICA,"06.05.2016,21:05",20.3568,44.76767,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e duž kolovoza u smeru kretanja vozila
1140415,BEOGRAD,?UKARICA,"19.06.2016,23:45",20.38781,44.67924,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom i prevrtanjem
1143090,BEOGRAD,?UKARICA,"30.07.2016,05:10",20.42024,44.69186,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1145973,BEOGRAD,?UKARICA,"26.08.2016,09:05",20.4133,44.64359,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1147197,BEOGRAD,?UKARICA,"02.09.2016,23:10",20.37684,44.70063,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1153352,BEOGRAD,?UKARICA,"20.10.2016,13:30",20.36062,44.71774,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – ?eoni sudar
1153352,BEOGRAD,?UKARICA,"20.10.2016,13:30",20.36062,44.71774,Sa poginulim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru – sustizanje
1157517,BEOGRAD,?UKARICA,"22.11.2016,06:50",20.415481,44.645707,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1122968,BEOGRAD,GROCKA,"28.02.2016,21:20",20.61484,44.66187,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e duž kolovoza ili stoji na kolovozu
1125934,BEOGRAD,GROCKA,"23.03.2016,19:00",20.75346,44.58389,Sa poginulim,SN SA PEŠACIMA,Pešak se kre?e duž kolovoza u smeru kretanja vozila
1126299,BEOGRAD,GROCKA,"28.03.2016,22:20",20.58331,44.69537,Sa poginulim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1134935,BEOGRAD,GROCKA,"19.05.2016,23:25",20.60421,44.73307,Sa poginulim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
